game_id,game_order,event,site,date_played,round,white,black,result,white_elo,black_elo,winner,winner_elo,loser,loser_elo,winner_loser_elo_diff,eco,date_created,file_name
1ef43cc9-08fe-479f-8748-66127b2c0eaa,323,New York/Los Angeles m,Los Angeles,1961.??.??,3,"Reshevsky, Samuel Herman","Fischer, Robert James",1/2-1/2,,,draw,,draw,,0,E49,2022-07-25T14:27:06+0000,Fischer.pgn
aecb9614-4b0d-437e-9099-db9426e27bc5,324,New York/Los Angeles m,Los Angeles,1961.??.??,4,"Fischer, Robert James","Reshevsky, Samuel Herman",1/2-1/2,,,draw,,draw,,0,B35,2022-07-25T14:27:06+0000,Fischer.pgn
63c88fd2-cedf-468c-a5bd-a15640b13e42,325,New York/Los Angeles m,Los Angeles,1961.??.??,5,"Reshevsky, Samuel Herman","Fischer, Robert James",0-1,,,"Fischer, Robert James",,"Reshevsky, Samuel Herman",,0,D42,2022-07-25T14:27:06+0000,Fischer.pgn
c389b91e-8450-4975-b964-d9383ba35b94,326,New York/Los Angeles m,Los Angeles,1961.??.??,6,"Fischer, Robert James","Reshevsky, Samuel Herman",1/2-1/2,,,draw,,draw,,0,B35,2022-07-25T14:27:06+0000,Fischer.pgn
beaaef67-d0af-41ef-9bc1-10964498765b,327,New York/Los Angeles m,Los Angeles,1961.??.??,7,"Reshevsky, Samuel Herman","Fischer, Robert James",1-0,,,"Reshevsky, Samuel Herman",,"Fischer, Robert James",,0,E51,2022-07-25T14:27:06+0000,Fischer.pgn
1367b86e-987a-4647-aa56-19dd3da9c5c2,328,New York/Los Angeles m,Los Angeles,1961.??.??,8,"Fischer, Robert James","Reshevsky, Samuel Herman",1/2-1/2,,,draw,,draw,,0,B36,2022-07-25T14:27:06+0000,Fischer.pgn
bbb0a38c-8b57-4f3c-a8a8-230bd5bfe00f,329,New York/Los Angeles m,Los Angeles,1961.??.??,9,"Reshevsky, Samuel Herman","Fischer, Robert James",1/2-1/2,,,draw,,draw,,0,E97,2022-07-25T14:27:06+0000,Fischer.pgn
926d456d-c18a-4400-b33f-a6a854f88876,330,New York/Los Angeles m,Los Angeles,1961.??.??,10,"Fischer, Robert James","Reshevsky, Samuel Herman",1/2-1/2,,,draw,,draw,,0,B36,2022-07-25T14:27:06+0000,Fischer.pgn
dbae2fb0-6964-43f1-8ea2-9f26b3316a3f,331,New York/Los Angeles m,Los Angeles,1961.??.??,11,"Reshevsky, Samuel Herman","Fischer, Robert James",1/2-1/2,,,draw,,draw,,0,E98,2022-07-25T14:27:06+0000,Fischer.pgn
7011c193-1d74-40c9-b349-3de68fda158f,332,Copenhagen,Copenhagen,1962.??.??,?,"Larsen, Bent","Fischer, Robert James",0-1,,,"Fischer, Robert James",,"Larsen, Bent",,0,A03,2022-07-25T14:27:06+0000,Fischer.pgn
ef019839-461c-4997-a204-7dda172bd3b8,333,Candidats Tournament,Curacao,1962.??.??,1,"Benko, Pal C","Fischer, Robert James",1-0,,,"Benko, Pal C",,"Fischer, Robert James",,0,B07,2022-07-25T14:27:06+0000,Fischer.pgn
05185145-bad5-486e-978c-650d9a4dc178,334,Candidats Tournament,Curacao,1962.??.??,2,"Geller, Efim P","Fischer, Robert James",1-0,,,"Geller, Efim P",,"Fischer, Robert James",,0,B92,2022-07-25T14:27:06+0000,Fischer.pgn
ddcf19cc-ccff-4073-bcf6-e12314ef7fde,335,Candidats Tournament,Curacao,1962.??.??,3,"Fischer, Robert James","Filip, Miroslav",1-0,,,"Fischer, Robert James",,"Filip, Miroslav",,0,C76,2022-07-25T14:27:06+0000,Fischer.pgn
3eea935e-0a88-48bc-9694-b58347a1b147,336,Candidats Tournament,Curacao,1962.??.??,4,"Tal, Mihail","Fischer, Robert James",1/2-1/2,,,draw,,draw,,0,B92,2022-07-25T14:27:06+0000,Fischer.pgn
d8490946-7f42-4b30-a8f0-78e8dedd460a,337,Candidats Tournament,Curacao,1962.??.??,5,"Fischer, Robert James","Kortschnoj, Viktor",0-1,,,"Kortschnoj, Viktor",,"Fischer, Robert James",,0,B09,2022-07-25T14:27:06+0000,Fischer.pgn
381b9840-b5ef-465d-8442-c6b1a24c9dc0,338,Candidats Tournament,Curacao,1962.??.??,6,"Petrosian, Tigran V","Fischer, Robert James",1/2-1/2,,,draw,,draw,,0,E84,2022-07-25T14:27:06+0000,Fischer.pgn
4555af82-7b10-485f-8c3b-7a5d5c740002,339,Candidats Tournament,Curacao,1962.??.??,7,"Fischer, Robert James","Keres, Paul",1-0,,,"Fischer, Robert James",,"Keres, Paul",,0,C96,2022-07-25T14:27:06+0000,Fischer.pgn
47de36ac-cfaa-40a4-b840-a14778309bb9,340,Candidats Tournament,Curacao,1962.??.??,8,"Fischer, Robert James","Benko, Pal C",1-0,,,"Fischer, Robert James",,"Benko, Pal C",,0,C11,2022-07-25T14:27:06+0000,Fischer.pgn
7fec48db-25fe-443d-9c85-ace06fadd85e,341,Candidats Tournament,Curacao,1962.??.??,9,"Fischer, Robert James","Geller, Efim P",0-1,,,"Geller, Efim P",,"Fischer, Robert James",,0,B88,2022-07-25T14:27:06+0000,Fischer.pgn
48defec3-0d21-47c5-9aa0-6b7b58f6d6a7,342,Candidats Tournament,Curacao,1962.??.??,10,"Filip, Miroslav","Fischer, Robert James",1/2-1/2,,,draw,,draw,,0,E21,2022-07-25T14:27:06+0000,Fischer.pgn
8ac47154-1a41-48b5-836d-d74eed5129bf,343,Candidats Tournament,Curacao,1962.??.??,11,"Fischer, Robert James","Tal, Mihail",1-0,,,"Fischer, Robert James",,"Tal, Mihail",,0,B32,2022-07-25T14:27:06+0000,Fischer.pgn
060508e8-321a-4a14-8d50-7f814883584a,344,Candidats Tournament,Curacao,1962.??.??,12,"Kortschnoj, Viktor","Fischer, Robert James",0-1,,,"Fischer, Robert James",,"Kortschnoj, Viktor",,0,E62,2022-07-25T14:27:06+0000,Fischer.pgn
88327611-f92e-4854-a811-9e05b661bdb7,345,Candidats Tournament,Curacao,1962.??.??,13,"Fischer, Robert James","Petrosian, Tigran V",0-1,,,"Petrosian, Tigran V",,"Fischer, Robert James",,0,C12,2022-07-25T14:27:06+0000,Fischer.pgn
8e6b122a-4316-45c7-be2d-bf7ac365dff9,346,Candidats Tournament,Curacao,1962.??.??,14,"Keres, Paul","Fischer, Robert James",1/2-1/2,,,draw,,draw,,0,B20,2022-07-25T14:27:06+0000,Fischer.pgn
46430ad1-8749-4a95-b0a4-a5efbe24d12e,347,Candidats Tournament,Curacao,1962.??.??,15,"Benko, Pal C","Fischer, Robert James",1/2-1/2,,,draw,,draw,,0,A49,2022-07-25T14:27:06+0000,Fischer.pgn
0dd95a28-8cfa-433e-a3a7-fc9ede4be03a,348,Candidats Tournament,Curacao,1962.??.??,16,"Geller, Efim P","Fischer, Robert James",1/2-1/2,,,draw,,draw,,0,B92,2022-07-25T14:27:06+0000,Fischer.pgn
791d5c3c-98e4-4bec-88f2-47a2864c36fe,349,Candidats Tournament,Curacao,1962.??.??,17,"Fischer, Robert James","Filip, Miroslav",1-0,,,"Fischer, Robert James",,"Filip, Miroslav",,0,C98,2022-07-25T14:27:06+0000,Fischer.pgn
6327a906-8955-4a54-8ac3-2a7c6a131ead,350,Candidats Tournament,Curacao,1962.??.??,18,"Tal, Mihail","Fischer, Robert James",1/2-1/2,,,draw,,draw,,0,C64,2022-07-25T14:27:06+0000,Fischer.pgn
8832c46f-d1bb-472a-bd06-e39307d3f245,351,Candidats Tournament,Curacao,1962.??.??,19,"Fischer, Robert James","Kortschnoj, Viktor",0-1,,,"Kortschnoj, Viktor",,"Fischer, Robert James",,0,B88,2022-07-25T14:27:06+0000,Fischer.pgn
c220ed42-b49a-4003-bf73-d5729178e542,352,Candidats Tournament,Curacao,1962.??.??,20,"Petrosian, Tigran V","Fischer, Robert James",1/2-1/2,,,draw,,draw,,0,D53,2022-07-25T14:27:06+0000,Fischer.pgn
062a006d-344d-470d-9f0d-e7ce58bcd581,353,Candidats Tournament,Curacao,1962.??.??,21,"Fischer, Robert James","Keres, Paul",0-1,,,"Keres, Paul",,"Fischer, Robert James",,0,C96,2022-07-25T14:27:06+0000,Fischer.pgn
71d04a8f-fb60-44ae-8ded-3eb2d5ca3b99,354,Candidats Tournament,Curacao,1962.??.??,22,"Fischer, Robert James","Benko, Pal C",1-0,,,"Fischer, Robert James",,"Benko, Pal C",,0,C11,2022-07-25T14:27:06+0000,Fischer.pgn
326b629c-d7d8-4ea5-9279-b31c788bc731,355,Candidats Tournament,Curacao,1962.??.??,23,"Fischer, Robert James","Geller, Efim P",1-0,,,"Fischer, Robert James",,"Geller, Efim P",,0,B88,2022-07-25T14:27:06+0000,Fischer.pgn
644fee0e-1aef-4068-a623-10329bc389ea,356,Candidats Tournament,Curacao,1962.??.??,24,"Filip, Miroslav","Fischer, Robert James",1/2-1/2,,,draw,,draw,,0,D59,2022-07-25T14:27:06+0000,Fischer.pgn
7c91404e-a12e-4beb-a8dc-eba15c3e3729,357,Candidats Tournament,Curacao,1962.??.??,26,"Kortschnoj, Viktor","Fischer, Robert James",1/2-1/2,,,draw,,draw,,0,A43,2022-07-25T14:27:06+0000,Fischer.pgn
6c59f079-c845-4c24-ab59-962e86828f3b,358,Candidats Tournament,Curacao,1962.??.??,27,"Fischer, Robert James","Petrosian, Tigran V",1/2-1/2,,,draw,,draw,,0,B47,2022-07-25T14:27:06+0000,Fischer.pgn
e709ea95-985a-46a8-8415-ff80cd390653,359,Candidats Tournament,Curacao,1962.??.??,28,"Keres, Paul","Fischer, Robert James",1/2-1/2,,,draw,,draw,,0,D35,2022-07-25T14:27:06+0000,Fischer.pgn
c0cbdf87-1dad-44ab-ad95-3ea287bc6ca0,360,USA-ch,New York,1962.??.??,1,"Fischer, Robert James","Mednis, Edmar John",0-1,,,"Mednis, Edmar John",,"Fischer, Robert James",,0,C19,2022-07-25T14:27:06+0000,Fischer.pgn
206be4b7-e843-4aff-b81c-546c9abdfc2d,361,USA-ch,New York,1962.??.??,2,"Rossolimo, Nicolas","Fischer, Robert James",1/2-1/2,,,draw,,draw,,0,B52,2022-07-25T14:27:06+0000,Fischer.pgn
842d0d02-96e9-4794-85e0-902cce8b5b79,362,USA-ch,New York,1962.??.??,3,"Fischer, Robert James","Berliner, Hans Jack",1-0,,,"Fischer, Robert James",,"Berliner, Hans Jack",,0,B03,2022-07-25T14:27:06+0000,Fischer.pgn
be095531-a296-4096-9ff7-2f432fee5ab9,363,USA-ch,New York,1962.??.??,4,"Evans, Larry Melvyn","Fischer, Robert James",1/2-1/2,,,draw,,draw,,0,D98,2022-07-25T14:27:06+0000,Fischer.pgn
0ac93f56-8a47-4a48-b097-c94d98768ed4,364,USA-ch,New York,1962.??.??,5,"Fischer, Robert James","Reshevsky, Samuel Herman",1-0,,,"Fischer, Robert James",,"Reshevsky, Samuel Herman",,0,B90,2022-07-25T14:27:06+0000,Fischer.pgn
dee9d0f1-29f6-4bf3-a7bf-86622e331e47,365,USA-ch,New York,1962.??.??,6,"Benko, Pal C","Fischer, Robert James",1/2-1/2,,,draw,,draw,,0,D79,2022-07-25T14:27:06+0000,Fischer.pgn
0bd45001-9dfa-4465-bf18-df69dbf22fe3,366,USA-ch,New York,1962.??.??,7,"Fischer, Robert James","Addison, William",1-0,,,"Fischer, Robert James",,"Addison, William",,0,B45,2022-07-25T14:27:06+0000,Fischer.pgn
aaad08b5-4dec-480b-9928-0d9607c0f03d,367,USA-ch,New York,1962.??.??,8,"Steinmeyer, Robert","Fischer, Robert James",0-1,,,"Fischer, Robert James",,"Steinmeyer, Robert",,0,D73,2022-07-25T14:27:06+0000,Fischer.pgn
6d9705d1-3f21-40c7-b6cb-2616ca8be43a,368,USA-ch,New York,1962.??.??,9,"Fischer, Robert James","Sherwin, James T",1-0,,,"Fischer, Robert James",,"Sherwin, James T",,0,B29,2022-07-25T14:27:06+0000,Fischer.pgn
b9c6c1ed-3076-44a2-ad68-b80dd409cb34,369,USA-ch,New York,1962.??.??,10,"Byrne, Robert E","Fischer, Robert James",1/2-1/2,,,draw,,draw,,0,E60,2022-07-25T14:27:06+0000,Fischer.pgn
2feec11e-f7fe-45a1-af2d-ddc09ddf07dc,370,USA-ch,New York,1962.??.??,11,"Fischer, Robert James","Bisguier, Arthur Bernard",1-0,,,"Fischer, Robert James",,"Bisguier, Arthur Bernard",,0,C67,2022-07-25T14:27:06+0000,Fischer.pgn
9117ef19-d442-47d8-be4b-fe5bd1ed9896,371,Stockholm Interzonal,Stockholm,1962.??.??,1,"Teschner, Rudolf","Fischer, Robert James",1/2-1/2,,,draw,,draw,,0,E92,2022-07-25T14:27:06+0000,Fischer.pgn
20785b56-b23f-43f1-be15-d562612f3298,372,Stockholm Interzonal,Stockholm,1962.??.??,2,"Fischer, Robert James","Benko, Pal C",1/2-1/2,,,draw,,draw,,0,B33,2022-07-25T14:27:06+0000,Fischer.pgn
57b8154d-0fd6-4a41-a4c8-f37e992a723c,373,Stockholm Interzonal,Stockholm,1962.??.??,3,"Aaron, Manuel","Fischer, Robert James",0-1,,,"Fischer, Robert James",,"Aaron, Manuel",,0,E81,2022-07-25T14:27:06+0000,Fischer.pgn
d6a1067d-ddba-441b-a7b4-236395d62a16,374,Stockholm Interzonal,Stockholm,1962.??.??,4,"Fischer, Robert James","Portisch, Lajos",1-0,,,"Fischer, Robert James",,"Portisch, Lajos",,0,B17,2022-07-25T14:27:06+0000,Fischer.pgn
9490468a-4555-4f66-93a0-0b1ea90e22ec,375,Stockholm Interzonal,Stockholm,1962.??.??,5,"Bilek, Istvan","Fischer, Robert James",0-1,,,"Fischer, Robert James",,"Bilek, Istvan",,0,B97,2022-07-25T14:27:06+0000,Fischer.pgn
8f0edf3c-f8c9-4a0c-a99a-722bbd74fe6f,376,Stockholm Interzonal,Stockholm,1962.??.??,6,"Fischer, Robert James","Barcza, Gedeon",1-0,,,"Fischer, Robert James",,"Barcza, Gedeon",,0,B15,2022-07-25T14:27:06+0000,Fischer.pgn
2d72e81a-78b7-459d-83b5-c8974b1dbc6c,377,Stockholm Interzonal,Stockholm,1962.??.??,7,"Bisguier, Arthur Bernard","Fischer, Robert James",0-1,,,"Fischer, Robert James",,"Bisguier, Arthur Bernard",,0,B22,2022-07-25T14:27:06+0000,Fischer.pgn
c0797a3c-d734-408a-a9b3-0afbdbb6db27,378,Stockholm Interzonal,Stockholm,1962.??.??,9,"Fischer, Robert James","Pomar Salamanca, Arturo",1/2-1/2,,,draw,,draw,,0,B29,2022-07-25T14:27:06+0000,Fischer.pgn
78cb7b7c-f430-46a4-bef4-4df17996f040,379,Stockholm Interzonal,Stockholm,1962.??.??,10,"Gligoric, Svetozar","Fischer, Robert James",1/2-1/2,,,draw,,draw,,0,E92,2022-07-25T14:27:06+0000,Fischer.pgn
867d5e71-ba7c-46e9-9524-47b114cfa432,380,Stockholm Interzonal,Stockholm,1962.??.??,11,"Fischer, Robert James","Schweber, Samuel",1-0,,,"Fischer, Robert James",,"Schweber, Samuel",,0,B70,2022-07-25T14:27:06+0000,Fischer.pgn
49d0f32e-6029-4c0f-b38b-7c2e64c26950,381,Stockholm Interzonal,Stockholm,1962.??.??,12,"Yanofsky, Daniel Abraham","Fischer, Robert James",0-1,,,"Fischer, Robert James",,"Yanofsky, Daniel Abraham",,0,B92,2022-07-25T14:27:06+0000,Fischer.pgn
4a6805f2-8d02-4e18-9874-ad30755e8fdc,382,Stockholm Interzonal,Stockholm,1962.??.??,13,"Fischer, Robert James","German, Eugenio Maciel",1-0,,,"Fischer, Robert James",,"German, Eugenio Maciel",,0,C43,2022-07-25T14:27:06+0000,Fischer.pgn
d304f318-6f8e-4902-be9a-7bd99aad61f1,383,Stockholm Interzonal,Stockholm,1962.??.??,14,"Cuellar Gacharna, Miguel","Fischer, Robert James",0-1,,,"Fischer, Robert James",,"Cuellar Gacharna, Miguel",,0,E62,2022-07-25T14:27:06+0000,Fischer.pgn
bb907f65-ac6a-4ca7-ae5a-b1bc4501e26e,384,Stockholm Interzonal,Stockholm,1962.??.??,15,"Fischer, Robert James","Olafsson, Fridrik",1-0,,,"Fischer, Robert James",,"Olafsson, Fridrik",,0,B88,2022-07-25T14:27:06+0000,Fischer.pgn
1a5b2f2d-d05d-415c-a56f-adacfc8bd2b1,385,Stockholm Interzonal,Stockholm,1962.??.??,16,"Stein, Leonid","Fischer, Robert James",1/2-1/2,,,draw,,draw,,0,D35,2022-07-25T14:27:06+0000,Fischer.pgn
bcf723de-2e1b-47c0-b9c0-ac9404eaf55a,386,Stockholm Interzonal,Stockholm,1962.??.??,17,"Fischer, Robert James","Petrosian, Tigran V",1/2-1/2,,,draw,,draw,,0,C11,2022-07-25T14:27:06+0000,Fischer.pgn
e95a38f8-84d2-4fd6-a8d4-917a422febd5,387,Stockholm Interzonal,Stockholm,1962.??.??,18,"Geller, Efim P","Fischer, Robert James",1/2-1/2,,,draw,,draw,,0,B92,2022-07-25T14:27:06+0000,Fischer.pgn
353d2b36-a5d2-40db-bda9-5744a837cc9d,388,Stockholm Interzonal,Stockholm,1962.??.??,19,"Fischer, Robert James","Kortschnoj, Viktor",1-0,,,"Fischer, Robert James",,"Kortschnoj, Viktor",,0,C91,2022-07-25T14:27:06+0000,Fischer.pgn
2b1ac020-92ca-4a5b-b2c9-c3e8ad3d9a20,389,Stockholm Interzonal,Stockholm,1962.??.??,20,"Filip, Miroslav","Fischer, Robert James",1/2-1/2,,,draw,,draw,,0,B07,2022-07-25T14:27:06+0000,Fischer.pgn
01a0b315-d390-43ee-9afc-e906555a6bde,390,Stockholm Interzonal,Stockholm,1962.??.??,21,"Fischer, Robert James","Bolbochan, Julio",1-0,,,"Fischer, Robert James",,"Bolbochan, Julio",,0,B90,2022-07-25T14:27:06+0000,Fischer.pgn
ce5953e0-c62b-474f-99a1-7b33ad4873c1,391,Stockholm Interzonal,Stockholm,1962.??.??,22,"Bertok, Mario","Fischer, Robert James",0-1,,,"Fischer, Robert James",,"Bertok, Mario",,0,D59,2022-07-25T14:27:06+0000,Fischer.pgn
118c120b-a9f0-4929-b3b4-c6e2b4d63226,392,Stockholm Interzonal,Stockholm,1962.??.??,23,"Fischer, Robert James","Uhlmann, Wolfgang",1/2-1/2,,,draw,,draw,,0,C19,2022-07-25T14:27:06+0000,Fischer.pgn
32849d30-6a92-41fb-83e2-905cc162525d,393,Varna olm,Varna,1962.??.??,1,"Uhlmann, Wolfgang","Fischer, Robert James",1/2-1/2,,,draw,,draw,,0,E79,2022-07-25T14:27:06+0000,Fischer.pgn
f28a3537-940e-4a24-9dc0-a655b0e40bd1,394,Varna olm,Varna,1962.??.??,1,"Fischer, Robert James","Purevzhav, S.",1-0,,,"Fischer, Robert James",,"Purevzhav, S.",,0,B77,2022-07-25T14:27:06+0000,Fischer.pgn
f7540331-736e-4656-afe2-9a036bd6813d,395,Varna olm,Varna,1962.??.??,2,"Fischer, Robert James","Najdorf, Miguel",1-0,,,"Fischer, Robert James",,"Najdorf, Miguel",,0,B90,2022-07-25T14:27:06+0000,Fischer.pgn
bc99dea0-a349-43c9-953c-a0347e50d8ed,396,Varna olm,Varna,1962.??.??,3,"Fischer, Robert James","Padevsky, Nikola",1/2-1/2,,,draw,,draw,,0,C19,2022-07-25T14:27:06+0000,Fischer.pgn
de9e1f68-54de-479a-a492-ead9511e2933,397,Varna olm,Varna,1962.??.??,3,"Filip, Miroslav","Fischer, Robert James",1/2-1/2,,,draw,,draw,,0,D79,2022-07-25T14:27:06+0000,Fischer.pgn
0e9505e8-eba8-4207-962a-fa5d1ee97bff,398,Varna olm,Varna,1962.??.??,3,"Blau, Max","Fischer, Robert James",0-1,,,"Fischer, Robert James",,"Blau, Max",,0,B53,2022-07-25T14:27:06+0000,Fischer.pgn
9227e436-7ed5-4dfd-8c5f-4895517ef393,399,Varna olm,Varna,1962.??.??,4,"Fischer, Robert James","Aloni, Izak",1-0,,,"Fischer, Robert James",,"Aloni, Izak",,0,C10,2022-07-25T14:27:06+0000,Fischer.pgn
e0196f67-8d42-4ab7-a3b0-82c08c7a6bcf,400,Varna olm,Varna,1962.??.??,4,"Fischer, Robert James","Robatsch, Karl",1-0,,,"Fischer, Robert James",,"Robatsch, Karl",,0,B01,2022-07-25T14:27:06+0000,Fischer.pgn
eb7f05bf-d0c9-435e-b5e9-b09196391a54,401,Varna olm,Varna,1962.??.??,5,"Ciocaltea, Victor","Fischer, Robert James",1-0,,,"Ciocaltea, Victor",,"Fischer, Robert James",,0,A04,2022-07-25T14:27:06+0000,Fischer.pgn
f6188455-4fed-4237-8db0-c26e5ff85bbe,402,Varna olm,Varna,1962.??.??,6,"Fischer, Robert James","Ciocaltea, Victor",1-0,,,"Fischer, Robert James",,"Ciocaltea, Victor",,0,C75,2022-07-25T14:27:06+0000,Fischer.pgn
f3c9abf0-2b38-43b1-abcb-7d0a3399cdf5,403,Varna olm,Varna,1962.??.??,6,"Fischer, Robert James","Donner, Jan Hein",0-1,,,"Donner, Jan Hein",,"Fischer, Robert James",,0,B19,2022-07-25T14:27:06+0000,Fischer.pgn
faba2ffe-bbb5-4598-ab39-93448cb5f229,404,Varna olm,Varna,1962.??.??,7,"Rivera, D1.","Fischer, Robert James",0-1,,,"Fischer, Robert James",,"Rivera, D1.",,0,E26,2022-07-25T14:27:06+0000,Fischer.pgn
e9fb1dbf-6521-432a-9e18-5ab7d918da7e,405,Varna olm,Varna,1962.??.??,7,"Unzicker, Wolfgang","Fischer, Robert James",0-1,,,"Fischer, Robert James",,"Unzicker, Wolfgang",,0,B92,2022-07-25T14:27:06+0000,Fischer.pgn
c2ce3596-b4b2-4976-8bfb-53145857c5dc,406,Varna olm,Varna,1962.??.??,8,"Padevsky, Nikola","Fischer, Robert James",1/2-1/2,,,draw,,draw,,0,B23,2022-07-25T14:27:06+0000,Fischer.pgn
abbc7413-3055-4cb9-84c9-26dac75cf343,407,Varna olm,Varna,1962.??.??,9,"Fischer, Robert James","Portisch, Lajos",1/2-1/2,,,draw,,draw,,0,B41,2022-07-25T14:27:06+0000,Fischer.pgn
555abafa-4477-4746-a1da-4bc6587c790a,408,Varna olm,Varna,1962.??.??,10,"Botvinnik, Mikhail","Fischer, Robert James",1/2-1/2,,,draw,,draw,,0,D98,2022-07-25T14:27:06+0000,Fischer.pgn
dfbe62f0-c599-4796-8af1-652cf6657932,409,Varna olm,Varna,1962.??.??,11,"Fischer, Robert James","Gligoric, Svetozar",0-1,,,"Gligoric, Svetozar",,"Fischer, Robert James",,0,B80,2022-07-25T14:27:06+0000,Fischer.pgn
7e65965f-beeb-4204-a4d8-457135bea010,410,POL-USA,Warsaw,1962.??.??,?,"Sliwa, Bogdan","Fischer, Robert James",0-1,,,"Fischer, Robert James",,"Sliwa, Bogdan",,0,D36,2022-07-25T14:27:06+0000,Fischer.pgn
78161b8c-6e1c-4009-9223-a654d721ca36,411,Bay City,Bay City,1963.??.??,?,"Poschel, Paul","Fischer, Robert James",1/2-1/2,,,draw,,draw,,0,A19,2022-07-25T14:27:06+0000,Fischer.pgn
3bb82430-6969-4087-805a-aa56d2d92b81,412,Bay City,Bay City,1963.??.??,?,"Fischer, Robert James","Leopoldi, Norbert",1-0,,,"Fischer, Robert James",,"Leopoldi, Norbert",,0,B35,2022-07-25T14:27:06+0000,Fischer.pgn
dd70931a-c7e2-451b-90fc-8b9c65fa6c43,413,Bay City,Bay City,1963.??.??,?,"Reinhard, A.","Fischer, Robert James",0-1,,,"Fischer, Robert James",,"Reinhard, A.",,0,B25,2022-07-25T14:27:06+0000,Fischer.pgn
d45fb8d1-4bee-48e9-b69b-551e2e25d6c6,414,Bay City,Bay City,1963.??.??,?,"Fischer, Robert James","Fuller, John A",1-0,,,"Fischer, Robert James",,"Fuller, John A",,0,C67,2022-07-25T14:27:06+0000,Fischer.pgn
2769fff3-8450-46ff-8c24-62b41f49dbdf,415,Bay City,Bay City,1963.??.??,?,"Fischer, Robert James","Finegold, Ronald",1-0,,,"Fischer, Robert James",,"Finegold, Ronald",,0,C15,2022-07-25T14:27:06+0000,Fischer.pgn
e6c6c7f7-ecc0-410b-8577-cfc55596f9b2,416,Bay City,Bay City,1963.??.??,?,"Fischer, Robert James","Byrne, Donald",1-0,,,"Fischer, Robert James",,"Byrne, Donald",,0,B77,2022-07-25T14:27:06+0000,Fischer.pgn
3ccb6844-cca3-495b-9543-56d85c76813a,417,Bay City,Bay City,1963.??.??,?,"Bisguier, Arthur Bernard","Fischer, Robert James",0-1,,,"Fischer, Robert James",,"Bisguier, Arthur Bernard",,0,E61,2022-07-25T14:27:06+0000,Fischer.pgn
15ef9cc7-790a-4e63-85ec-d84443c0fac9,418,Bay City,Bay City,1963.??.??,?,"Berliner, Hans Jack","Fischer, Robert James",0-1,,,"Fischer, Robert James",,"Berliner, Hans Jack",,0,D41,2022-07-25T14:27:07+0000,Fischer.pgn
113e8c1b-fdde-4a09-bb49-90ea63076c35,419,Manhattan blitz,New York,1963.??.??,?,"Fischer, Robert James","Benko, Pal C",1-0,,,"Fischer, Robert James",,"Benko, Pal C",,0,B17,2022-07-25T14:27:07+0000,Fischer.pgn
276a9eaf-1c62-4612-ad32-96b7a401210c,420,Manhattan blitz,New York,1963.??.??,?,"Fine, Reuben","Fischer, Robert James",1-0,,,"Fine, Reuben",,"Fischer, Robert James",,0,D83,2022-07-25T14:27:07+0000,Fischer.pgn
b1c4183c-bcb1-4e1a-98ac-530b26ee7734,421,Manhattan blitz,New York,1963.??.??,?,"Fine, Reuben","Fischer, Robert James",0-1,,,"Fischer, Robert James",,"Fine, Reuben",,0,E40,2022-07-25T14:27:07+0000,Fischer.pgn
2e4766f4-2f08-43e4-b3ae-58014fd9d6f2,422,New York,New York,1963.??.??,?,"Fischer, Robert James","Fine, Reuben",1-0,,,"Fischer, Robert James",,"Fine, Reuben",,0,C52,2022-07-25T14:27:07+0000,Fischer.pgn
f590f977-9067-45eb-88c9-cdb9a1feb77f,423,Manhattan blitz,New York,1963.??.??,?,"Reuben, Stewart","Fischer, Robert James",1/2-1/2,,,draw,,draw,,0,A16,2022-07-25T14:27:07+0000,Fischer.pgn
73074a1d-7be2-4e89-a218-d4c4a98bd44b,424,Manhattan blitz,New York,1963.??.??,?,"Fischer, Robert James","Fine, Reuben",1-0,,,"Fischer, Robert James",,"Fine, Reuben",,0,C41,2022-07-25T14:27:07+0000,Fischer.pgn
660784c1-8e93-4e19-bb09-beb4e913531e,425,Manhattan blitz,New York,1963.??.??,?,"Fischer, Robert James","Reuben, Stewart",1-0,,,"Fischer, Robert James",,"Reuben, Stewart",,0,B35,2022-07-25T14:27:07+0000,Fischer.pgn
dfecd3e4-4817-4b27-90ba-0cdb2c2a3b36,426,USA-ch,New York,1963.??.??,1,"Mednis, Edmar John","Fischer, Robert James",0-1,,,"Fischer, Robert James",,"Mednis, Edmar John",,0,C54,2022-07-25T14:27:07+0000,Fischer.pgn
8d7a9721-1d2d-4934-be64-abb88101798a,427,USA-ch,New York,1963.??.??,2,"Fischer, Robert James","Evans, Larry Melvyn",1-0,,,"Fischer, Robert James",,"Evans, Larry Melvyn",,0,C33,2022-07-25T14:27:07+0000,Fischer.pgn
1c1c27ec-eb99-4063-9e7e-744c96184463,428,USA-ch,New York,1963.??.??,3,"Byrne, Robert E","Fischer, Robert James",0-1,,,"Fischer, Robert James",,"Byrne, Robert E",,0,D71,2022-07-25T14:27:07+0000,Fischer.pgn
e48ac439-1ddd-46b4-bc24-b60db697f231,429,USA-ch,New York,1963.??.??,4,"Fischer, Robert James","Bisguier, Arthur Bernard",1-0,,,"Fischer, Robert James",,"Bisguier, Arthur Bernard",,0,C98,2022-07-25T14:27:07+0000,Fischer.pgn
